participant_id,baseline,sc_ped
462,39.019713301244295,39.019713301244295
463,31.430938725247877,31.724938725247878
465,39.87254941887343,39.87254941887343
466,40.91726495334342,43.21809828667675
467,46.70856868913423,46.948902022467564
468,22.36183333333333,22.592833333333335
469,5.1964999999999995,5.7204999999999995
470,20.994833333333332,20.994833333333332
471,65.01917621090713,65.92217621090714
472,29.614833333333337,29.614833333333337
473,19.6375,19.6375
474,28.454166666666662,30.225166666666663
475,5.666499999999999,7.764166666666667
476,23.009769863596016,23.560436530262685
477,49.62430407942216,49.736304079422155
479,38.62498014210829,39.02998014210829
480,13.879999999999999,13.879999999999999
481,41.51598078626917,43.131147452935835
483,14.210833333333332,15.371833333333331
485,41.53246241249305,41.53246241249305
486,38.55832890693848,38.55832890693848
487,17.383166666666668,17.383166666666668
488,13.139166666666666,13.139166666666666
489,17.631,17.792
491,43.8605,45.6775
492,34.454833333333326,34.81183333333333
493,14.231333333333332,14.541666666666664
494,41.36716666666667,43.34516666666667
496,29.807333333333332,30.119999999999997
497,36.263459724943516,36.62512639161018
498,15.680333333333333,16.389666666666667
499,5.044666666666666,6.438000000000001
500,52.11433333333333,52.970666666666666
501,38.37333333333333,38.37333333333333
502,25.80492593328197,25.80492593328197
503,21.975166666666663,23.5205
504,64.27326554233866,64.81926554233866
505,32.804672712579844,33.07067271257985
506,25.593000000000004,25.998
507,9.9765,10.5225
508,15.521333333333331,15.803666666666667
509,28.91991373545168,29.160247068785015
513,15.301499999999999,18.9895
514,60.91692453423458,61.537924534234584
515,111.67130215826018,113.52063549159351
516,7.055166666666667,9.295166666666667
517,66.75916666666667,66.90383333333334
518,14.0365,15.089500000000001
519,7.4978333333333325,7.822166666666667
521,30.27970617897754,30.620372845644205
522,12.923166666666665,14.602166666666665
525,27.485385894439545,28.192385894439546
526,19.572711363093106,19.572711363093106
527,13.508999999999997,13.613999999999999
528,67.91700377963626,67.91700377963626
529,20.18124597344211,20.18124597344211
530,44.33973483371136,44.56606816704469
531,18.784166666666668,19.189166666666665
532,21.530833333333334,21.8855
534,21.808991606480358,22.142658273147024
535,21.940666666666665,25.674
536,21.171166666666664,21.7335
537,31.882588061939735,32.287588061939736
538,3.9239999999999995,3.9239999999999995
540,23.204833333333333,23.67383333333333
542,59.82866281602476,60.08066281602477
543,21.5327929689005,21.773126302233834
544,11.495333333333333,11.749666666666666
545,36.06665316150533,36.06665316150533
546,32.77402968306598,33.36552968306598
547,28.932666666666666,29.317666666666668
548,46.02431095962136,47.290977626288026
549,40.069,42.718666666666664
550,12.016666666666666,12.016666666666666
551,23.78633333333333,24.36033333333333
552,44.263638334268364,45.48063833426836
553,15.271500000000001,17.0885
554,22.15363608529001,22.307636085290014
555,22.13883333333333,22.138833333333334
556,44.28759875557433,44.784598755574336
557,32.413000000000004,35.93983333333333
558,11.728833333333332,11.728833333333332
560,20.767833333333332,21.172833333333333
561,43.050717730468335,43.050717730468335
562,25.325833333333332,28.203833333333336
563,32.528333333333336,32.528333333333336
564,43.493088600580734,44.78908860058073
565,35.849,36.086999999999996
568,30.795293103998446,31.317959770665112
569,62.25404703180642,62.84438036513977
570,53.39788878000469,53.67788878000469
571,14.606000000000002,16.02466666666667
572,31.758333333333333,31.758333333333333
573,38.6755,38.84349999999999
574,46.94433333333333,48.64699999999999
575,30.686087893973415,30.945087893973415
576,42.99333333333333,44.13433333333333
577,75.27006381816938,75.27006381816938
578,46.488841646383406,46.55184164638341
579,23.540999999999997,23.884
580,2.8785,2.8785
581,48.409166666666664,48.409166666666664
582,7.008,7.008
583,16.311,18.951666666666668
584,32.75536595871643,32.75536595871643
585,36.40866666666666,36.40866666666666
586,31.912580934833947,33.13424760150062
587,17.170833333333334,17.747166666666665
589,55.234966324014884,56.706966324014886
590,31.126833333333337,31.957500000000003
591,35.573443590431445,35.573443590431445
592,43.18336299168738,43.276696325020716
593,28.7885,29.136166666666664
594,20.551999999999996,21.354666666666667
596,52.76562487113597,52.76562487113597
597,5.986166666666667,5.986166666666666
598,26.62589355702248,27.160226890355815
599,14.510833333333332,15.066166666666668
600,27.831999999999997,28.347666666666665
602,27.151964971725157,29.713298305058487
603,15.26,17.298000000000002
604,38.24596737049317,39.611467370493166
605,16.980333333333334,16.980333333333334
606,14.705666666666666,14.705666666666666
608,33.278666666666666,33.99033333333333
609,52.30466666666666,52.30466666666666
610,28.240166666666667,28.240166666666667
611,14.707999999999998,14.707999999999998
613,22.074666666666666,23.316666666666663
614,27.72874593960566,27.72874593960566
617,32.997033932740344,33.575700599407014
618,28.702166666666667,29.063833333333335
